Date,Open,High,Low,Close,Volume,Adjustment
06-29-12,1348.11,1362.25,1348.11,1362.24,0,
06-28-12,1325.33,1329.89,1313.3,1328.98,0,
06-27-12,1322.05,1334.43,1322.05,1331.9,0,
06-26-12,1316.14,1324.31,1310.25,1320.53,0,
06-25-12,1324.07,1324.07,1309.3,1313.51,0,
06-22-12,1330.71,1337.81,1327.21,1334.46,0,
06-21-12,1355.63,1358.29,1324.47,1326.32,0,
06-20-12,1358.15,1361.59,1346.09,1356.25,0,
06-19-12,1349.77,1363.47,1349.77,1357.51,0,
06-18-12,1339.1,1348.23,1334.44,1345.53,0,
06-15-12,1335.82,1343.35,1332.42,1342.32,0,
06-14-12,1316.02,1333.76,1314.11,1330.38,0,
06-13-12,1321.34,1327.52,1310.52,1314.73,0,
06-12-12,1311.64,1325.1,1306.63,1325.1,0,
06-11-12,1334.15,1336.88,1307.69,1309.4,0,
06-08-12,1312.31,1326.6,1307.75,1326.6,0,
06-07-12,1325.49,1329.63,1312.69,1315.55,0,
06-06-12,1293.19,1314.96,1293.19,1314.94,0,
06-05-12,1274.93,1287.57,1273.61,1285.37,0,
06-04-12,1278.73,1282.6,1266.74,1274.52,0,
06-01-12,1292.13,1293.51,1277.1,1277.1,0,
05-31-12,1313.2,1319.67,1298.85,1309.84,0,
05-30-12,1324.09,1324.09,1310.58,1312.11,0,
05-29-12,1324.85,1334.89,1323.37,1333.39,0,
05-25-12,1321.73,1324.29,1314.17,1317.32,0,
05-24-12,1322.01,1324.15,1310.46,1322.28,0,
05-23-12,1310.26,1320.73,1296.48,1318.32,0,
05-22-12,1319.23,1328.52,1310.05,1316.67,0,
05-21-12,1297.1,1316.52,1296.14,1316.52,0,
05-18-12,1309.15,1312.19,1291.97,1293.95,0,
05-17-12,1324.72,1326.34,1304.87,1304.88,0,
05-16-12,1334.61,1341.77,1324.4,1324.62,0,
05-15-12,1338.08,1344.93,1328.37,1330.99,0,
05-14-12,1343.14,1347.3,1336.53,1338.45,0,
05-11-12,1349.94,1365.75,1348.66,1353.26,0,
05-10-12,1361.52,1365.89,1354.83,1358.28,0,
05-09-12,1352.39,1363.77,1343.09,1354.58,0,
05-08-12,1363.51,1365.76,1347.68,1363.59,0,
05-07-12,1363.34,1373.95,1362.85,1369.64,0,
05-04-12,1385.32,1385.36,1367.93,1368.45,0,
05-03-12,1403.14,1403.26,1388.68,1391.18,0,
05-02-12,1400.36,1403.42,1393.81,1402.52,0,
05-01-12,1397.42,1415.28,1395.64,1405.76,0,
04-30-12,1400.66,1401.09,1394.06,1397.37,0,
04-27-12,1402.97,1406.67,1397.3,1403.05,0,
04-26-12,1388.09,1402.05,1387.16,1399.9,0,
04-25-12,1384.42,1391.34,1384.42,1391.1,0,
04-24-12,1367.57,1375.58,1367.36,1372.81,0,
04-23-12,1367.21,1368.23,1358.78,1366.52,0,
04-20-12,1382.2,1387.33,1378.39,1378.39,0,
04-19-12,1385.51,1390.43,1370.32,1378.24,0,
04-18-12,1386.7,1389.98,1383.2,1383.2,0,
04-17-12,1375.93,1392.82,1375.93,1388.93,0,
04-16-12,1375.19,1379.74,1365.24,1369.51,0,
04-13-12,1384.38,1384.38,1369.89,1370.52,0,
04-12-12,1371.4,1388.14,1370.1,1388.13,0,
04-11-12,1369,1374.65,1367.11,1368.64,0,
04-10-12,1381.55,1383.05,1357.35,1359.91,0,
